amount,failure_reason,payment_method,customer_success_rate,previous_attempts,hours_since_failure,intervention,recovered,recovered_amount
9792.47,insufficient_funds,upi,0.698,2,10.94,request_card_update,0,0.0
16434.07,network_error,netbanking,0.769,1,0.25,request_alternative_payment,1,16434.07
4023.28,card_declined,upi,0.939,1,0.46,request_card_update,1,4023.28
1989.01,network_error,upi,0.406,2,11.15,request_alternative_payment,1,1989.01
4125.09,insufficient_funds,wallet,0.938,2,64.05,request_alternative_payment,0,0.0
5425.24,card_declined,card,0.713,1,10.63,retry_now,0,0.0
5326.15,expired_card,card,0.811,1,19.63,request_alternative_payment,0,0.0
12383.71,insufficient_funds,card,0.872,1,11.76,retry_later,1,12383.71
3745.0,card_declined,upi,0.736,1,16.54,retry_later,0,0.0
6626.43,insufficient_funds,upi,0.779,1,19.69,request_card_update,1,6626.43
2267.18,insufficient_funds,upi,0.793,2,13.88,request_card_update,0,0.0
7168.47,card_declined,card,0.778,2,17.26,request_alternative_payment,0,0.0
5012.45,insufficient_funds,card,0.812,2,28.64,retry_now,0,0.0
2744.47,card_declined,netbanking,0.79,4,2.94,request_card_update,0,0.0
4140.33,expired_card,upi,0.554,1,5.68,request_card_update,0,0.0
4315.0,insufficient_funds,card,0.797,4,6.59,retry_now,1,4315.0
4028.18,insufficient_funds,card,0.904,1,6.68,retry_later,0,0.0
20625.14,network_error,card,0.8,3,16.68,retry_later,0,0.0
4621.32,card_declined,netbanking,0.45,1,3.1,retry_later,0,0.0
4113.69,expired_card,upi,0.785,1,37.97,request_card_update,0,0.0
933.77,insufficient_funds,upi,0.532,3,1.03,request_alternative_payment,0,0.0
2445.07,card_declined,upi,0.855,4,28.27,retry_now,0,0.0
4051.06,expired_card,netbanking,0.661,0,51.61,retry_later,0,0.0
2888.55,insufficient_funds,card,0.821,0,0.95,request_alternative_payment,1,2888.55
15101.65,network_error,card,0.66,2,21.55,request_card_update,1,15101.65
4381.92,card_declined,card,0.554,1,20.15,retry_now,1,4381.92
14015.91,network_error,wallet,0.619,0,7.12,retry_now,0,0.0
5253.01,insufficient_funds,upi,0.731,0,4.58,retry_later,0,0.0
5151.15,card_declined,upi,0.806,0,5.24,retry_now,1,5151.15
4657.14,insufficient_funds,netbanking,0.968,2,8.14,retry_later,1,4657.14
5015.21,expired_card,card,0.893,0,5.34,request_alternative_payment,0,0.0
19776.1,insufficient_funds,card,0.943,1,8.95,request_alternative_payment,1,19776.1
781.73,insufficient_funds,upi,0.49,0,11.82,request_card_update,0,0.0
1008.24,expired_card,wallet,0.807,2,11.89,retry_later,0,0.0
3237.82,insufficient_funds,card,0.647,4,14.21,retry_later,1,3237.82
5058.45,card_declined,upi,0.932,1,7.41,request_card_update,1,5058.45
8684.34,insufficient_funds,wallet,0.64,3,52.06,request_alternative_payment,0,0.0
7300.24,card_declined,upi,0.63,3,27.55,retry_later,1,7300.24
3676.79,insufficient_funds,upi,0.456,0,7.11,retry_later,0,0.0
11298.53,card_declined,card,0.878,0,7.26,retry_later,1,11298.53
11399.78,card_declined,card,0.621,0,39.4,request_card_update,0,0.0
5793.2,insufficient_funds,card,0.904,3,9.9,retry_later,1,5793.2
10800.19,insufficient_funds,card,0.863,1,15.02,request_alternative_payment,1,10800.19
6218.66,insufficient_funds,netbanking,0.692,1,7.06,request_alternative_payment,0,0.0
3190.74,network_error,upi,0.852,0,4.88,request_card_update,1,3190.74
8738.09,insufficient_funds,netbanking,0.722,0,1.82,retry_later,0,0.0
5462.62,insufficient_funds,card,0.902,3,2.39,request_alternative_payment,0,0.0
5005.36,insufficient_funds,card,0.942,3,1.35,request_alternative_payment,0,0.0
16245.25,card_declined,netbanking,0.674,0,9.19,request_alternative_payment,0,0.0
703.8,network_error,card,0.384,2,14.35,request_card_update,1,703.8
1608.48,card_declined,card,0.526,2,7.52,request_alternative_payment,0,0.0
1934.37,expired_card,card,0.665,1,9.19,retry_later,0,0.0
3739.04,network_error,card,0.817,2,12.67,request_alternative_payment,1,3739.04
4078.59,network_error,card,0.858,3,13.99,retry_later,1,4078.59
1497.17,network_error,card,0.845,2,19.44,retry_now,1,1497.17
2273.48,insufficient_funds,netbanking,0.691,1,7.52,request_card_update,0,0.0
2511.21,expired_card,card,0.692,1,31.08,retry_later,0,0.0
35708.09,network_error,upi,0.775,2,4.9,request_alternative_payment,1,35708.09
21132.91,card_declined,upi,0.836,2,6.37,retry_now,1,21132.91
3596.78,insufficient_funds,upi,0.389,3,18.99,retry_now,0,0.0
3738.08,insufficient_funds,upi,0.78,2,69.9,request_card_update,1,3738.08
1993.86,card_declined,card,0.713,0,69.7,retry_now,1,1993.86
1086.47,card_declined,card,0.953,2,0.93,request_card_update,0,0.0
4553.67,network_error,upi,0.879,0,44.57,request_alternative_payment,1,4553.67
2250.51,card_declined,wallet,0.959,2,14.52,retry_later,0,0.0
4671.86,card_declined,card,0.922,0,31.37,retry_later,0,0.0
1389.96,insufficient_funds,upi,0.921,0,64.83,retry_now,1,1389.96
2717.9,insufficient_funds,wallet,0.49,0,39.96,retry_later,0,0.0
5631.3,insufficient_funds,netbanking,0.793,3,16.9,retry_later,1,5631.3
6702.0,network_error,netbanking,0.572,4,1.5,retry_now,1,6702.0
6982.56,card_declined,upi,0.639,1,35.8,request_card_update,0,0.0
1738.54,expired_card,netbanking,0.732,1,33.01,request_card_update,0,0.0
9906.45,network_error,upi,0.841,1,29.09,retry_now,0,0.0
2636.02,network_error,upi,0.887,1,22.45,request_alternative_payment,1,2636.02
8295.59,card_declined,netbanking,0.78,0,73.56,request_card_update,1,8295.59
4957.63,network_error,card,0.82,0,1.8,retry_now,0,0.0
1662.51,expired_card,wallet,0.742,1,0.25,retry_now,0,0.0
3882.5,network_error,wallet,0.933,0,7.51,retry_later,1,3882.5
6697.46,insufficient_funds,upi,0.893,1,5.94,request_alternative_payment,1,6697.46
8164.62,network_error,card,0.583,3,7.48,request_alternative_payment,0,0.0
4466.69,insufficient_funds,netbanking,0.73,2,18.93,request_card_update,1,4466.69
17028.03,insufficient_funds,card,0.671,1,8.36,request_card_update,1,17028.03
11194.77,network_error,upi,0.605,0,42.27,request_alternative_payment,1,11194.77
4071.92,network_error,card,0.649,1,9.51,retry_now,0,0.0
9111.48,insufficient_funds,netbanking,0.786,0,2.88,retry_now,1,9111.48
23487.6,insufficient_funds,wallet,0.866,0,19.3,request_card_update,0,0.0
23994.52,expired_card,card,0.818,4,67.56,request_card_update,0,0.0
1872.06,insufficient_funds,upi,0.829,3,2.48,retry_now,0,0.0
2382.65,insufficient_funds,netbanking,0.69,1,0.91,request_card_update,0,0.0
16401.5,network_error,card,0.847,1,8.46,retry_later,1,16401.5
2144.3,network_error,card,0.843,0,13.71,retry_now,1,2144.3
1735.69,card_declined,card,0.802,1,11.1,request_alternative_payment,1,1735.69
3388.82,card_declined,netbanking,0.855,0,4.94,request_alternative_payment,0,0.0
6997.96,insufficient_funds,upi,0.968,4,10.85,retry_now,1,6997.96
4606.74,insufficient_funds,card,0.459,2,3.78,request_alternative_payment,0,0.0
2971.26,network_error,card,0.84,0,1.8,retry_now,1,2971.26
2915.58,network_error,upi,0.92,1,28.19,request_alternative_payment,1,2915.58
2828.0,insufficient_funds,card,0.911,0,0.34,request_card_update,1,2828.0
2473.98,insufficient_funds,upi,0.385,0,62.6,retry_later,0,0.0
31023.48,insufficient_funds,card,0.893,0,4.46,retry_now,1,31023.48
6343.6,insufficient_funds,netbanking,0.654,0,30.01,request_card_update,1,6343.6
10163.93,insufficient_funds,upi,0.75,3,76.04,retry_now,0,0.0
3381.01,insufficient_funds,netbanking,0.815,0,15.75,retry_later,1,3381.01
4308.86,network_error,card,0.77,1,8.82,retry_now,1,4308.86
2825.24,insufficient_funds,upi,0.713,1,24.41,retry_later,0,0.0
599.34,network_error,netbanking,0.653,1,2.81,retry_now,1,599.34
1660.35,card_declined,upi,0.91,0,4.53,request_alternative_payment,1,1660.35
1174.62,network_error,card,0.847,2,13.96,retry_now,0,0.0
826.64,expired_card,card,0.583,0,14.83,retry_now,0,0.0
1921.59,card_declined,upi,0.723,2,44.67,request_card_update,1,1921.59
14431.34,insufficient_funds,upi,0.614,0,0.73,retry_now,0,0.0
4825.38,network_error,wallet,0.886,3,4.51,retry_later,1,4825.38
14039.7,insufficient_funds,netbanking,0.865,0,28.77,request_card_update,1,14039.7
6946.4,insufficient_funds,upi,0.627,2,0.25,retry_later,1,6946.4
9351.02,insufficient_funds,wallet,0.47,2,41.27,retry_later,0,0.0
2432.02,expired_card,upi,0.77,3,7.69,request_alternative_payment,0,0.0
7603.42,insufficient_funds,card,0.818,4,1.76,request_alternative_payment,0,0.0
8956.77,card_declined,card,0.81,1,14.22,request_card_update,0,0.0
3152.26,card_declined,netbanking,0.523,2,14.27,request_card_update,0,0.0
7823.02,network_error,card,0.907,1,30.18,request_alternative_payment,1,7823.02
7864.73,insufficient_funds,wallet,0.828,3,0.25,request_card_update,1,7864.73
3221.33,expired_card,card,0.957,1,1.67,retry_now,0,0.0
2036.48,network_error,card,0.761,2,16.74,request_card_update,0,0.0
1938.93,card_declined,netbanking,0.728,0,33.68,request_alternative_payment,1,1938.93
5358.28,card_declined,netbanking,0.725,0,3.73,request_alternative_payment,0,0.0
6495.09,network_error,netbanking,0.856,0,4.66,request_card_update,0,0.0
2652.27,network_error,card,0.617,2,72.29,retry_now,0,0.0
5107.48,card_declined,card,0.846,2,15.67,request_alternative_payment,0,0.0
7892.14,insufficient_funds,upi,0.911,0,18.1,retry_now,0,0.0
8198.82,insufficient_funds,wallet,0.739,1,8.93,request_card_update,1,8198.82
17304.07,insufficient_funds,card,0.758,1,3.33,retry_now,0,0.0
13887.96,insufficient_funds,upi,0.905,2,2.07,retry_now,1,13887.96
2244.32,insufficient_funds,card,0.871,0,4.79,retry_later,0,0.0
19226.83,insufficient_funds,upi,0.4,0,42.65,request_alternative_payment,1,19226.83
3269.56,expired_card,card,0.597,2,54.24,retry_later,0,0.0
11534.43,network_error,wallet,0.576,0,0.97,request_alternative_payment,0,0.0
5279.48,network_error,card,0.908,2,23.34,request_card_update,0,0.0
3595.63,card_declined,upi,0.97,0,7.88,retry_now,1,3595.63
1177.37,card_declined,netbanking,0.658,0,4.05,request_card_update,1,1177.37
4358.75,insufficient_funds,card,0.866,0,14.95,request_alternative_payment,1,4358.75
1436.1,network_error,card,0.602,0,7.44,request_alternative_payment,1,1436.1
10840.37,insufficient_funds,upi,0.805,4,30.56,request_alternative_payment,0,0.0
16825.1,card_declined,upi,0.872,1,20.29,request_alternative_payment,1,16825.1
2642.99,expired_card,upi,0.744,1,8.78,retry_later,0,0.0
6366.27,expired_card,upi,0.907,2,58.8,request_alternative_payment,1,6366.27
2798.62,insufficient_funds,card,0.761,0,19.47,retry_now,0,0.0
3024.21,network_error,wallet,0.809,1,38.32,retry_now,1,3024.21
9290.88,insufficient_funds,card,0.823,2,21.36,request_alternative_payment,0,0.0
4848.2,insufficient_funds,upi,0.859,3,10.74,request_card_update,0,0.0
20108.78,insufficient_funds,wallet,0.692,0,7.02,retry_now,0,0.0
3399.58,insufficient_funds,wallet,0.702,2,3.12,retry_now,0,0.0
11121.8,network_error,card,0.701,0,4.59,retry_later,1,11121.8
5405.24,card_declined,card,0.852,1,10.12,request_alternative_payment,0,0.0
9450.43,insufficient_funds,upi,0.769,1,21.04,request_card_update,0,0.0
3496.32,expired_card,card,0.931,2,23.13,retry_now,0,0.0
4805.64,card_declined,upi,0.956,2,29.13,request_card_update,1,4805.64
4558.71,card_declined,upi,0.852,2,43.77,request_card_update,1,4558.71
2561.5,card_declined,card,0.69,0,18.47,request_alternative_payment,1,2561.5
8491.82,card_declined,card,0.655,0,19.87,request_alternative_payment,0,0.0
8411.81,card_declined,upi,0.897,0,7.56,request_card_update,1,8411.81
8038.81,card_declined,netbanking,0.761,0,7.15,retry_now,1,8038.81
17098.84,expired_card,card,0.888,1,16.97,request_card_update,0,0.0
15941.31,insufficient_funds,card,0.665,1,2.83,request_card_update,0,0.0
3704.26,card_declined,card,0.702,0,32.08,request_card_update,1,3704.26
6738.79,insufficient_funds,upi,0.514,2,31.32,request_card_update,0,0.0
3036.05,expired_card,netbanking,0.646,2,3.17,retry_now,0,0.0
5094.3,insufficient_funds,netbanking,0.863,2,34.02,retry_later,0,0.0
3094.54,insufficient_funds,wallet,0.714,2,14.4,request_alternative_payment,0,0.0
18274.27,expired_card,upi,0.33,0,25.13,request_alternative_payment,0,0.0
6688.55,card_declined,netbanking,0.696,3,2.77,request_card_update,1,6688.55
4199.71,insufficient_funds,card,0.812,2,10.78,retry_now,0,0.0
12991.99,insufficient_funds,upi,0.766,2,9.22,request_card_update,1,12991.99
880.69,card_declined,upi,0.551,3,13.54,retry_later,0,0.0
998.16,expired_card,netbanking,0.571,2,14.1,retry_later,0,0.0
9450.89,card_declined,netbanking,0.946,1,6.32,request_alternative_payment,0,0.0
5247.82,insufficient_funds,card,0.339,1,41.73,request_card_update,1,5247.82
6109.19,card_declined,netbanking,0.647,1,29.63,retry_now,1,6109.19
1730.35,card_declined,netbanking,0.47,3,18.63,request_alternative_payment,0,0.0
4907.92,insufficient_funds,wallet,0.854,0,64.21,retry_later,0,0.0
24834.79,expired_card,upi,0.516,1,6.94,request_alternative_payment,0,0.0
9667.77,insufficient_funds,wallet,0.748,0,5.86,retry_later,0,0.0
5727.06,expired_card,netbanking,0.433,1,50.59,retry_now,0,0.0
3519.06,network_error,upi,0.623,1,96.0,request_alternative_payment,0,0.0
3646.54,insufficient_funds,card,0.702,2,24.25,request_alternative_payment,0,0.0
910.36,network_error,netbanking,0.401,0,17.9,retry_later,1,910.36
6144.46,network_error,netbanking,0.697,1,10.31,retry_now,1,6144.46
9833.79,card_declined,upi,0.907,0,46.09,request_card_update,1,9833.79
1417.57,card_declined,wallet,0.682,2,4.67,retry_later,1,1417.57
2945.58,insufficient_funds,card,0.723,0,27.83,request_card_update,0,0.0
1980.73,insufficient_funds,upi,0.669,0,5.84,retry_later,0,0.0
2309.79,network_error,card,0.961,0,24.85,request_alternative_payment,1,2309.79
5218.57,insufficient_funds,upi,0.832,1,8.59,request_card_update,0,0.0
943.57,insufficient_funds,card,0.665,0,49.93,request_alternative_payment,1,943.57
8173.15,card_declined,card,0.871,2,2.86,request_alternative_payment,0,0.0
9138.73,insufficient_funds,card,0.901,3,4.58,retry_later,1,9138.73
4090.04,network_error,card,0.669,0,7.26,retry_now,0,0.0
687.2,network_error,card,0.797,1,18.1,retry_later,1,687.2
2253.09,network_error,upi,0.842,3,2.83,retry_later,0,0.0
13406.77,insufficient_funds,card,0.715,3,11.28,request_alternative_payment,1,13406.77
541.75,card_declined,card,0.825,2,3.84,retry_later,1,541.75
3786.41,network_error,card,0.623,0,5.85,retry_later,0,0.0
1945.34,card_declined,card,0.79,1,2.46,retry_now,1,1945.34
9517.14,network_error,card,0.857,4,27.96,request_card_update,1,9517.14
2913.48,card_declined,wallet,0.684,0,32.12,retry_now,0,0.0
6907.45,insufficient_funds,upi,0.518,0,12.56,request_alternative_payment,0,0.0
7860.15,insufficient_funds,card,0.857,1,5.92,request_alternative_payment,1,7860.15
21724.02,network_error,upi,0.508,0,10.44,retry_later,0,0.0
4250.7,insufficient_funds,card,0.692,1,22.95,retry_now,1,4250.7
6754.94,expired_card,upi,0.893,1,5.62,retry_later,1,6754.94
1524.08,card_declined,wallet,0.584,1,22.88,retry_later,0,0.0
12958.72,insufficient_funds,card,0.468,0,12.95,request_card_update,1,12958.72
2721.09,network_error,card,0.861,1,30.39,request_card_update,1,2721.09
3192.6,card_declined,upi,0.657,2,7.01,retry_later,1,3192.6
4911.8,insufficient_funds,card,0.746,2,27.55,request_alternative_payment,0,0.0
1432.08,expired_card,card,0.949,0,96.0,retry_now,0,0.0
6004.17,network_error,upi,0.542,0,11.84,retry_later,1,6004.17
10841.82,card_declined,upi,0.672,3,12.57,retry_now,1,10841.82
6320.42,network_error,card,0.854,0,38.01,retry_later,1,6320.42
1402.59,card_declined,netbanking,0.516,1,8.68,request_card_update,0,0.0
4528.5,card_declined,card,0.658,0,0.74,retry_now,1,4528.5
9052.68,insufficient_funds,card,0.89,0,9.6,retry_later,1,9052.68
1112.99,insufficient_funds,upi,0.673,2,12.09,retry_later,0,0.0
2116.21,card_declined,upi,0.849,0,23.03,request_alternative_payment,1,2116.21
10081.2,card_declined,upi,0.798,1,18.87,request_alternative_payment,1,10081.2
6205.99,network_error,upi,0.887,1,10.94,request_card_update,0,0.0
6951.9,card_declined,upi,0.868,0,8.59,request_alternative_payment,1,6951.9
22132.2,card_declined,netbanking,0.598,2,2.44,retry_later,0,0.0
7273.81,network_error,upi,0.768,0,3.57,request_card_update,1,7273.81
8463.38,expired_card,card,0.798,1,14.46,request_alternative_payment,0,0.0
43730.0,insufficient_funds,netbanking,0.455,3,29.74,retry_later,0,0.0
4213.92,expired_card,card,0.717,0,8.22,request_alternative_payment,0,0.0
2640.93,network_error,netbanking,0.535,0,21.4,retry_later,1,2640.93
7040.47,insufficient_funds,card,0.865,2,7.29,retry_now,0,0.0
7103.81,insufficient_funds,upi,0.899,0,0.3,retry_now,1,7103.81
3280.73,insufficient_funds,upi,0.791,0,28.77,retry_later,0,0.0
2189.17,network_error,upi,0.794,1,47.83,request_alternative_payment,1,2189.17
31731.61,card_declined,card,0.5,1,19.92,retry_now,0,0.0
6494.22,card_declined,card,0.643,2,11.13,retry_later,0,0.0
2783.22,network_error,netbanking,0.942,1,20.93,retry_now,1,2783.22
10403.91,insufficient_funds,wallet,0.74,1,28.67,request_card_update,1,10403.91
4581.94,card_declined,upi,0.539,3,14.76,request_card_update,0,0.0
4084.23,expired_card,card,0.86,4,24.43,request_card_update,0,0.0
7840.14,expired_card,card,0.528,1,21.75,retry_later,0,0.0
1778.79,network_error,upi,0.838,1,1.24,request_card_update,0,0.0
6629.57,insufficient_funds,card,0.893,2,9.37,retry_now,0,0.0
23099.29,insufficient_funds,netbanking,0.91,3,31.34,retry_later,1,23099.29
7260.0,insufficient_funds,upi,0.664,0,9.8,request_card_update,1,7260.0
3700.5,card_declined,card,0.79,1,6.81,request_alternative_payment,1,3700.5
3332.6,insufficient_funds,card,0.891,0,2.99,request_card_update,0,0.0
3600.84,expired_card,card,0.839,4,5.78,request_alternative_payment,0,0.0
4080.7,network_error,upi,0.916,2,25.48,request_alternative_payment,1,4080.7
3695.78,card_declined,upi,0.954,0,7.35,retry_later,0,0.0
10407.09,insufficient_funds,card,0.702,3,19.46,retry_later,0,0.0
1249.66,card_declined,upi,0.593,2,5.65,retry_now,1,1249.66
9964.59,card_declined,card,0.753,3,15.41,request_card_update,0,0.0
3690.23,network_error,upi,0.823,3,8.17,retry_later,0,0.0
6759.82,insufficient_funds,netbanking,0.738,0,26.28,retry_now,0,0.0
2029.62,network_error,card,0.712,0,20.58,request_alternative_payment,1,2029.62
14473.84,insufficient_funds,card,0.852,0,35.95,request_alternative_payment,0,0.0
13544.03,insufficient_funds,netbanking,0.908,2,13.72,request_card_update,1,13544.03
10773.73,expired_card,card,0.863,2,22.94,retry_now,1,10773.73
1488.3,insufficient_funds,card,0.885,1,49.94,request_card_update,0,0.0
9705.91,insufficient_funds,netbanking,0.83,1,31.99,request_card_update,0,0.0
6912.44,card_declined,upi,0.509,1,0.47,retry_now,0,0.0
1384.34,card_declined,wallet,0.652,0,78.44,request_card_update,0,0.0
4903.75,insufficient_funds,upi,0.373,2,3.23,request_alternative_payment,1,4903.75
6693.02,insufficient_funds,upi,0.726,1,31.52,request_card_update,1,6693.02
7801.36,insufficient_funds,card,0.802,2,16.4,retry_now,1,7801.36
5761.78,card_declined,card,0.496,0,31.88,request_card_update,0,0.0
6311.81,insufficient_funds,upi,0.518,0,9.94,request_alternative_payment,1,6311.81
16253.8,network_error,card,0.883,1,13.55,request_card_update,0,0.0
13333.3,expired_card,upi,0.795,0,3.95,retry_later,1,13333.3
504.49,insufficient_funds,card,0.649,1,10.11,retry_later,0,0.0
3878.65,insufficient_funds,card,0.951,2,0.26,request_alternative_payment,1,3878.65
4382.93,insufficient_funds,upi,0.732,0,11.02,request_alternative_payment,1,4382.93
1230.92,insufficient_funds,upi,0.641,0,0.77,request_card_update,1,1230.92
5391.29,insufficient_funds,card,0.69,1,57.71,request_card_update,1,5391.29
