amount,failure_reason,payment_method,customer_success_rate,customer_tenure_days,historical_payments,historical_failed_payments,historical_recovered_payments,historical_recovery_rate,days_since_last_success,previous_attempts,hours_since_failure,payment_hour,previous_recovery_attempts,previous_recovery_success,customer_recovery_history,intervention,recovered,recovered_amount
4921.59,insufficient_funds,upi,0.861,737,16,2,2,1.0,48.44,2,0.25,5,2,1,0.5,retry_now,1,4921.59
2598.21,insufficient_funds,upi,0.758,396,15,3,3,1.0,33.48,0,6.4,6,1,1,1.0,request_card_update,1,2598.21
1266.73,network_error,wallet,0.907,848,23,2,2,1.0,15.6,2,48.56,4,0,0,0.0,retry_now,1,1266.73
3512.7,card_declined,wallet,0.802,1082,18,3,3,1.0,29.72,1,57.43,20,1,1,1.0,request_alternative_payment,0,0.0
9144.5,insufficient_funds,netbanking,0.711,868,21,3,3,1.0,0.54,0,14.6,5,0,0,0.0,request_alternative_payment,1,9144.5
30897.3,insufficient_funds,upi,0.58,459,19,5,3,0.6,9.5,2,15.06,0,0,0,0.0,retry_now,1,30897.3
5252.62,expired_card,card,0.614,350,12,3,3,1.0,15.47,0,48.59,14,2,0,0.0,request_alternative_payment,0,0.0
2710.56,insufficient_funds,card,0.942,477,20,2,2,1.0,50.84,1,47.09,4,1,1,1.0,retry_later,1,2710.56
1937.63,expired_card,wallet,0.707,231,14,5,3,0.6,43.14,0,21.89,21,0,0,0.0,retry_now,0,0.0
7775.69,network_error,wallet,0.804,874,26,4,4,1.0,33.42,0,1.86,6,1,0,0.0,request_card_update,1,7775.69
1218.65,insufficient_funds,upi,0.734,197,20,3,2,0.6666666666666666,43.05,0,3.86,13,3,1,0.3333333333333333,request_alternative_payment,1,1218.65
7765.68,card_declined,upi,0.766,457,15,3,0,0.0,10.22,0,1.83,2,1,1,1.0,request_alternative_payment,1,7765.68
9617.72,network_error,card,0.721,919,19,7,6,0.8571428571428571,23.05,3,4.23,22,2,2,1.0,retry_later,1,9617.72
7088.41,card_declined,card,0.684,513,20,4,2,0.5,0.5,0,5.98,20,2,1,0.5,request_card_update,1,7088.41
4194.22,insufficient_funds,upi,0.67,290,18,5,4,0.8,13.06,0,4.32,19,0,0,0.0,request_card_update,1,4194.22
7856.89,insufficient_funds,card,0.791,401,16,2,2,1.0,39.8,1,3.14,2,1,1,1.0,request_card_update,1,7856.89
5732.71,expired_card,upi,0.929,399,26,0,0,0.0,11.16,1,10.52,2,4,4,1.0,request_alternative_payment,0,0.0
2683.01,network_error,netbanking,0.495,438,20,10,7,0.7,33.51,2,21.93,16,3,2,0.6666666666666666,request_card_update,1,2683.01
21971.97,card_declined,netbanking,0.559,695,17,10,7,0.7,71.7,0,3.83,2,2,1,0.5,retry_now,0,0.0
3773.85,insufficient_funds,netbanking,0.879,613,15,1,1,1.0,19.25,0,55.7,0,2,1,0.5,retry_now,0,0.0
9300.24,card_declined,card,0.873,164,19,2,2,1.0,107.11,1,3.22,0,2,2,1.0,request_alternative_payment,1,9300.24
722.2,network_error,card,0.888,691,13,2,2,1.0,6.18,3,8.4,11,0,0,0.0,request_alternative_payment,1,722.2
13882.3,insufficient_funds,upi,0.871,304,12,0,0,0.0,5.96,0,14.45,21,2,2,1.0,request_alternative_payment,1,13882.3
16190.89,expired_card,upi,0.772,151,19,5,5,1.0,29.02,1,9.67,12,1,1,1.0,request_card_update,0,0.0
5120.77,expired_card,wallet,0.456,631,18,7,4,0.5714285714285714,5.83,0,6.65,4,0,0,0.0,request_alternative_payment,1,5120.77
7818.2,insufficient_funds,card,0.936,542,15,2,2,1.0,28.6,1,11.6,19,0,0,0.0,retry_now,1,7818.2
7816.6,expired_card,card,0.895,183,16,0,0,0.0,0.5,1,22.18,15,1,1,1.0,retry_later,1,7816.6
2989.81,network_error,card,0.783,366,21,4,3,0.75,25.48,1,31.75,21,2,2,1.0,retry_now,1,2989.81
7745.68,network_error,upi,0.891,336,16,1,1,1.0,29.94,0,59.44,8,0,0,0.0,request_alternative_payment,0,0.0
2618.32,insufficient_funds,card,0.933,278,12,0,0,0.0,23.45,0,25.48,5,1,1,1.0,request_card_update,1,2618.32
3072.32,expired_card,card,0.971,470,23,1,1,1.0,26.44,0,1.14,20,0,0,0.0,retry_now,1,3072.32
12317.15,card_declined,card,0.918,562,19,2,2,1.0,24.3,0,8.92,3,0,0,0.0,retry_later,1,12317.15
10904.37,network_error,card,0.883,528,13,2,2,1.0,0.5,2,15.89,21,1,1,1.0,request_card_update,1,10904.37
2841.52,insufficient_funds,upi,0.802,369,19,8,6,0.75,2.28,2,13.98,8,0,0,0.0,retry_later,1,2841.52
2780.35,insufficient_funds,card,0.872,338,17,1,1,1.0,54.87,0,39.54,10,1,1,1.0,retry_now,1,2780.35
2983.09,expired_card,netbanking,0.817,993,16,3,3,1.0,28.4,0,26.47,11,0,0,0.0,retry_now,0,0.0
8984.94,card_declined,upi,0.613,640,16,5,3,0.6,4.25,1,7.67,2,1,1,1.0,request_alternative_payment,1,8984.94
2246.67,insufficient_funds,card,0.931,228,25,3,2,0.6666666666666666,11.16,0,1.5,16,1,1,1.0,retry_now,1,2246.67
6651.27,network_error,card,0.708,232,22,6,3,0.5,55.84,0,3.65,17,0,0,0.0,request_alternative_payment,1,6651.27
9087.64,insufficient_funds,card,0.807,433,15,3,3,1.0,7.57,2,40.6,6,0,0,0.0,retry_now,1,9087.64
4659.19,expired_card,card,0.545,427,15,7,5,0.7142857142857143,16.86,1,13.64,23,0,0,0.0,request_alternative_payment,0,0.0
11217.65,expired_card,upi,0.68,706,12,1,1,1.0,1.56,1,8.63,6,3,0,0.0,retry_later,0,0.0
3919.6,insufficient_funds,wallet,0.732,482,17,3,1,0.3333333333333333,17.31,1,3.1,2,1,0,0.0,request_card_update,0,0.0
4213.75,card_declined,card,0.58,369,14,7,5,0.7142857142857143,25.91,1,0.57,10,1,1,1.0,request_card_update,1,4213.75
2287.92,expired_card,card,0.886,468,13,1,1,1.0,4.99,0,38.97,7,2,2,1.0,retry_later,1,2287.92
11281.68,expired_card,netbanking,0.632,523,20,6,3,0.5,16.86,1,37.58,5,0,0,0.0,retry_later,0,0.0
2708.03,card_declined,upi,0.639,622,23,9,8,0.8888888888888888,13.42,2,7.9,4,2,1,0.5,retry_later,0,0.0
6614.44,network_error,card,0.733,401,20,8,7,0.875,22.31,0,1.63,1,2,0,0.0,retry_later,1,6614.44
4722.72,card_declined,upi,0.716,552,19,7,3,0.42857142857142855,150.02,2,1.15,5,1,1,1.0,request_card_update,0,0.0
2153.75,insufficient_funds,card,0.559,187,16,6,4,0.6666666666666666,131.21,1,25.06,19,2,2,1.0,request_alternative_payment,0,0.0
3071.47,network_error,card,0.808,366,18,2,2,1.0,0.77,2,1.68,23,0,0,0.0,request_alternative_payment,1,3071.47
15115.73,insufficient_funds,wallet,0.94,329,19,4,4,1.0,49.11,3,7.55,17,1,1,1.0,request_card_update,1,15115.73
5875.34,insufficient_funds,upi,0.906,448,21,2,2,1.0,65.06,2,33.39,6,0,0,0.0,request_card_update,1,5875.34
2230.26,card_declined,card,0.848,275,16,1,1,1.0,17.62,1,21.11,6,1,1,1.0,request_card_update,1,2230.26
6383.4,expired_card,wallet,0.708,447,16,4,4,1.0,15.61,0,9.35,5,1,1,1.0,retry_now,1,6383.4
4448.41,insufficient_funds,card,0.678,470,16,4,4,1.0,14.05,1,10.97,17,1,1,1.0,request_card_update,1,4448.41
50000.0,insufficient_funds,card,0.933,270,16,0,0,0.0,28.35,2,3.87,8,1,1,1.0,request_alternative_payment,0,0.0
6281.05,insufficient_funds,wallet,0.836,262,18,4,3,0.75,32.15,0,34.98,12,1,0,0.0,retry_later,1,6281.05
3687.46,insufficient_funds,upi,0.939,304,20,0,0,0.0,34.38,2,11.11,17,1,0,0.0,retry_now,0,0.0
15571.78,expired_card,netbanking,0.825,322,23,6,5,0.8333333333333334,24.23,1,15.39,15,2,2,1.0,retry_later,1,15571.78
1146.38,card_declined,card,0.922,712,13,0,0,0.0,46.46,1,6.49,22,0,0,0.0,retry_later,0,0.0
5391.88,insufficient_funds,card,0.543,663,29,13,4,0.3076923076923077,117.11,1,6.15,0,0,0,0.0,retry_later,0,0.0
24655.02,expired_card,wallet,0.729,821,19,4,3,0.75,52.46,0,28.78,1,1,1,1.0,retry_now,1,24655.02
4556.15,insufficient_funds,card,0.629,457,18,5,5,1.0,73.77,1,5.76,10,0,0,0.0,request_card_update,1,4556.15
1249.57,card_declined,netbanking,0.857,686,19,2,2,1.0,42.71,0,26.66,9,0,0,0.0,request_alternative_payment,1,1249.57
3642.62,network_error,netbanking,0.93,485,26,1,1,1.0,19.42,0,30.05,5,2,2,1.0,request_card_update,0,0.0
16007.42,network_error,card,0.728,562,17,3,2,0.6666666666666666,8.13,2,4.38,17,0,0,0.0,retry_later,1,16007.42
6755.07,insufficient_funds,netbanking,0.752,1262,17,2,2,1.0,0.8,2,1.38,21,1,1,1.0,request_alternative_payment,1,6755.07
2555.77,network_error,wallet,0.642,369,17,7,6,0.8571428571428571,22.34,1,38.08,20,1,0,0.0,request_card_update,0,0.0
2889.96,card_declined,netbanking,0.888,238,23,4,4,1.0,28.66,0,41.65,16,2,2,1.0,request_card_update,1,2889.96
3195.29,network_error,card,0.932,523,15,0,0,0.0,2.82,0,17.71,5,0,0,0.0,retry_later,1,3195.29
6675.18,insufficient_funds,upi,0.672,320,14,6,4,0.6666666666666666,32.65,0,32.49,1,1,1,1.0,request_alternative_payment,1,6675.18
14585.02,network_error,card,0.437,319,18,10,6,0.6,39.53,1,7.76,5,0,0,0.0,retry_now,1,14585.02
11604.31,card_declined,card,0.638,180,9,2,1,0.5,1.29,1,53.34,7,0,0,0.0,request_card_update,0,0.0
7201.2,network_error,wallet,0.938,384,25,3,3,1.0,32.71,1,8.1,0,1,1,1.0,retry_later,1,7201.2
1723.1,expired_card,wallet,0.595,383,22,4,4,1.0,8.23,3,6.38,1,2,1,0.5,retry_now,1,1723.1
1728.22,expired_card,card,0.684,748,22,8,6,0.75,0.5,1,46.17,22,1,1,1.0,retry_now,0,0.0
7660.21,network_error,upi,0.873,462,25,4,3,0.75,2.24,0,8.5,19,1,1,1.0,request_alternative_payment,1,7660.21
1704.14,insufficient_funds,wallet,0.854,283,17,2,2,1.0,11.88,0,11.09,1,0,0,0.0,retry_later,1,1704.14
4174.46,insufficient_funds,upi,0.773,409,15,3,2,0.6666666666666666,2.44,1,15.82,20,2,0,0.0,retry_now,1,4174.46
6377.39,card_declined,card,0.527,408,12,6,0,0.0,49.87,1,24.21,20,0,0,0.0,request_card_update,0,0.0
2012.47,insufficient_funds,card,0.932,498,15,1,1,1.0,63.89,1,6.73,6,1,0,0.0,request_alternative_payment,1,2012.47
2203.46,network_error,upi,0.794,317,8,4,3,0.75,20.14,1,37.06,13,3,2,0.6666666666666666,retry_later,1,2203.46
4637.34,network_error,wallet,0.8,293,22,6,6,1.0,15.71,1,6.28,21,1,1,1.0,retry_now,1,4637.34
7480.94,card_declined,card,0.607,726,26,9,9,1.0,35.38,1,24.21,21,1,1,1.0,request_card_update,0,0.0
11689.05,insufficient_funds,card,0.901,674,21,2,2,1.0,35.83,0,8.54,22,0,0,0.0,retry_later,1,11689.05
8126.1,expired_card,netbanking,0.667,289,18,2,2,1.0,6.28,3,1.17,8,0,0,0.0,retry_now,0,0.0
5303.48,card_declined,netbanking,0.849,370,13,2,2,1.0,6.12,0,15.5,19,0,0,0.0,retry_later,1,5303.48
2752.42,card_declined,wallet,0.77,396,20,6,5,0.8333333333333334,55.72,2,30.31,11,0,0,0.0,request_card_update,0,0.0
2122.75,card_declined,netbanking,0.936,1062,20,4,4,1.0,70.25,1,48.32,8,2,2,1.0,retry_later,1,2122.75
3322.56,insufficient_funds,upi,0.623,163,17,5,5,1.0,7.71,4,12.1,7,1,1,1.0,retry_later,0,0.0
6940.59,network_error,wallet,0.963,426,26,2,2,1.0,4.9,0,18.49,1,0,0,0.0,retry_later,0,0.0
6545.23,insufficient_funds,upi,0.732,533,14,3,1,0.3333333333333333,15.12,2,12.41,3,0,0,0.0,retry_later,1,6545.23
931.94,card_declined,upi,0.701,279,8,2,2,1.0,27.03,1,0.82,16,1,1,1.0,retry_now,1,931.94
2666.85,insufficient_funds,card,0.529,646,14,9,5,0.5555555555555556,42.42,2,1.69,7,3,2,0.6666666666666666,request_alternative_payment,1,2666.85
13105.66,insufficient_funds,upi,0.845,1037,25,6,6,1.0,18.76,4,13.15,22,1,1,1.0,request_alternative_payment,1,13105.66
5327.12,insufficient_funds,card,0.966,264,10,0,0,0.0,8.19,4,35.59,11,0,0,0.0,retry_now,0,0.0
1609.35,insufficient_funds,netbanking,0.972,945,18,1,1,1.0,3.86,0,19.35,5,0,0,0.0,request_card_update,1,1609.35
32920.48,expired_card,card,0.938,94,19,0,0,0.0,21.35,3,23.42,13,1,1,1.0,request_card_update,0,0.0
4885.56,network_error,card,0.779,431,17,3,3,1.0,13.26,1,0.73,10,0,0,0.0,retry_now,1,4885.56
6799.88,insufficient_funds,wallet,0.593,614,16,4,2,0.5,8.54,0,12.14,4,0,0,0.0,request_alternative_payment,1,6799.88
6883.02,insufficient_funds,netbanking,0.529,929,16,7,6,0.8571428571428571,14.67,1,15.56,5,1,0,0.0,request_alternative_payment,0,0.0
3726.1,network_error,netbanking,0.776,408,23,6,6,1.0,5.82,1,14.08,23,0,0,0.0,request_card_update,1,3726.1
2793.73,insufficient_funds,upi,0.841,629,12,2,2,1.0,18.02,2,4.76,17,0,0,0.0,retry_now,0,0.0
27297.03,card_declined,card,0.908,402,30,5,5,1.0,6.37,2,3.29,16,1,1,1.0,request_card_update,1,27297.03
11156.28,insufficient_funds,card,0.857,611,20,3,2,0.6666666666666666,7.34,3,14.35,21,4,4,1.0,retry_later,1,11156.28
9650.29,card_declined,netbanking,0.838,512,20,3,1,0.3333333333333333,11.54,0,16.19,9,0,0,0.0,request_card_update,1,9650.29
7928.54,expired_card,netbanking,0.965,571,24,0,0,0.0,4.73,3,33.54,2,1,1,1.0,retry_now,0,0.0
2240.69,insufficient_funds,card,0.856,350,21,3,3,1.0,24.12,1,10.82,6,0,0,0.0,request_card_update,1,2240.69
13894.07,expired_card,card,0.552,149,12,7,4,0.5714285714285714,9.68,2,18.79,21,0,0,0.0,request_card_update,1,13894.07
2547.04,expired_card,card,0.965,686,25,1,1,1.0,17.26,0,32.48,13,1,1,1.0,retry_now,0,0.0
6271.82,expired_card,upi,0.842,450,14,1,1,1.0,0.5,3,11.67,3,2,2,1.0,retry_later,1,6271.82
1347.06,network_error,card,0.464,514,13,9,4,0.4444444444444444,1.07,2,14.07,5,2,2,1.0,request_card_update,1,1347.06
977.02,expired_card,card,0.874,682,16,0,0,0.0,41.65,4,7.76,17,1,1,1.0,request_card_update,1,977.02
6449.94,card_declined,card,0.749,347,22,6,6,1.0,46.24,2,10.7,12,0,0,0.0,request_card_update,0,0.0
2617.34,expired_card,upi,0.424,817,16,8,7,0.875,19.63,3,25.16,10,1,1,1.0,retry_later,1,2617.34
1018.27,insufficient_funds,upi,0.636,291,17,4,2,0.5,23.03,0,6.32,14,1,0,0.0,retry_now,1,1018.27
7705.43,network_error,card,0.991,562,21,0,0,0.0,14.53,1,5.21,13,1,1,1.0,request_alternative_payment,1,7705.43
27262.24,card_declined,card,0.907,368,23,4,4,1.0,24.69,0,34.4,17,2,2,1.0,retry_later,1,27262.24
15196.82,insufficient_funds,card,0.753,474,14,4,3,0.75,51.96,2,30.04,18,0,0,0.0,retry_later,0,0.0
4069.76,insufficient_funds,upi,0.778,238,26,5,5,1.0,1.09,0,0.71,6,2,2,1.0,request_alternative_payment,1,4069.76
5035.51,insufficient_funds,card,0.506,363,22,10,5,0.5,39.48,2,9.09,23,2,0,0.0,request_alternative_payment,0,0.0
10171.63,card_declined,wallet,0.559,420,12,6,4,0.6666666666666666,28.53,3,9.27,17,2,1,0.5,retry_later,1,10171.63
12269.79,insufficient_funds,card,0.525,328,16,7,5,0.7142857142857143,8.04,2,47.71,10,0,0,0.0,request_card_update,0,0.0
3798.51,insufficient_funds,netbanking,0.591,369,16,2,1,0.5,77.58,0,13.67,9,1,0,0.0,request_alternative_payment,0,0.0
5138.6,insufficient_funds,card,0.895,269,24,5,5,1.0,12.52,0,3.41,10,4,4,1.0,retry_now,1,5138.6
6359.37,card_declined,upi,0.805,575,18,3,2,0.6666666666666666,36.18,0,17.82,15,3,3,1.0,request_alternative_payment,1,6359.37
7787.65,insufficient_funds,upi,0.732,803,14,2,2,1.0,11.94,3,26.83,9,2,0,0.0,retry_now,1,7787.65
4495.05,insufficient_funds,card,0.858,449,16,1,1,1.0,11.52,0,38.1,11,0,0,0.0,request_alternative_payment,0,0.0
4542.01,insufficient_funds,card,0.814,217,16,0,0,0.0,11.67,1,34.31,9,1,1,1.0,request_alternative_payment,1,4542.01
15079.01,card_declined,card,0.524,153,22,12,5,0.4166666666666667,36.62,3,2.78,6,1,1,1.0,request_alternative_payment,1,15079.01
13158.32,insufficient_funds,upi,0.467,261,16,10,6,0.6,4.56,2,40.81,8,1,1,1.0,request_card_update,1,13158.32
7325.54,expired_card,wallet,0.729,252,18,3,1,0.3333333333333333,37.93,2,8.94,20,2,1,0.5,request_alternative_payment,1,7325.54
19781.07,insufficient_funds,upi,0.878,459,18,1,1,1.0,0.5,3,24.36,2,1,1,1.0,retry_now,1,19781.07
3670.33,insufficient_funds,upi,0.839,588,17,3,1,0.3333333333333333,1.38,1,13.18,13,0,0,0.0,retry_later,1,3670.33
18316.76,card_declined,card,0.896,137,13,2,2,1.0,22.81,0,16.32,1,2,2,1.0,retry_now,1,18316.76
7717.19,expired_card,upi,0.704,732,19,1,1,1.0,39.05,2,6.05,2,0,0,0.0,retry_now,1,7717.19
50000.0,card_declined,upi,0.823,309,18,4,2,0.5,6.59,0,35.72,4,1,1,1.0,retry_later,0,0.0
1926.01,insufficient_funds,card,0.874,240,14,3,3,1.0,12.89,0,17.77,15,1,1,1.0,request_alternative_payment,1,1926.01
2880.49,card_declined,card,0.945,244,18,1,1,1.0,103.27,0,1.21,12,3,3,1.0,retry_now,1,2880.49
6989.97,card_declined,card,0.842,669,19,3,2,0.6666666666666666,98.55,3,7.33,3,4,4,1.0,retry_later,1,6989.97
6870.42,card_declined,card,0.945,275,16,0,0,0.0,41.66,1,29.59,18,1,1,1.0,request_alternative_payment,1,6870.42
23796.75,expired_card,wallet,0.849,408,18,2,2,1.0,0.73,1,26.7,14,2,1,0.5,retry_later,1,23796.75
2929.23,expired_card,card,0.603,1048,17,6,3,0.5,0.5,2,7.48,22,1,0,0.0,request_alternative_payment,0,0.0
10312.66,card_declined,card,0.732,386,26,5,4,0.8,29.99,2,31.53,19,1,1,1.0,request_alternative_payment,1,10312.66
12672.17,insufficient_funds,card,0.981,423,17,1,1,1.0,30.32,1,0.86,19,1,1,1.0,retry_later,1,12672.17
8785.97,card_declined,card,0.926,332,17,2,2,1.0,147.74,0,1.26,4,0,0,0.0,request_card_update,1,8785.97
2317.85,expired_card,card,0.862,513,21,1,1,1.0,4.21,1,6.52,12,1,1,1.0,request_card_update,1,2317.85
15419.69,expired_card,card,0.798,514,16,1,1,1.0,52.78,3,19.66,6,1,1,1.0,retry_later,1,15419.69
13368.46,insufficient_funds,card,0.772,747,23,3,3,1.0,40.77,0,1.0,5,1,0,0.0,request_alternative_payment,0,0.0
8077.69,insufficient_funds,card,0.837,507,15,1,1,1.0,9.66,2,8.86,9,0,0,0.0,retry_later,1,8077.69
5888.0,insufficient_funds,netbanking,0.898,770,21,1,1,1.0,14.2,0,41.55,9,0,0,0.0,retry_later,0,0.0
5991.4,network_error,upi,0.92,673,12,2,2,1.0,28.58,0,8.86,3,0,0,0.0,request_card_update,1,5991.4
4694.77,card_declined,upi,0.839,288,18,4,4,1.0,101.07,1,4.61,1,1,1,1.0,retry_now,1,4694.77
8348.37,insufficient_funds,card,0.608,463,16,5,5,1.0,18.53,1,29.24,17,1,1,1.0,retry_later,1,8348.37
5126.1,insufficient_funds,card,0.603,248,21,7,4,0.5714285714285714,100.59,0,1.15,22,2,2,1.0,request_card_update,1,5126.1
2536.08,insufficient_funds,wallet,0.846,563,15,1,1,1.0,14.34,0,1.79,10,1,1,1.0,retry_now,1,2536.08
2160.99,expired_card,card,0.906,64,29,1,1,1.0,61.75,2,14.41,16,0,0,0.0,retry_now,0,0.0
2739.59,card_declined,card,0.743,1127,18,5,5,1.0,15.95,0,10.96,13,4,4,1.0,request_alternative_payment,1,2739.59
5972.37,insufficient_funds,card,0.905,293,14,3,2,0.6666666666666666,36.7,2,11.11,17,3,3,1.0,request_alternative_payment,1,5972.37
4893.33,network_error,card,0.95,297,19,0,0,0.0,6.94,0,14.16,5,0,0,0.0,request_alternative_payment,1,4893.33
5940.02,card_declined,upi,0.784,495,17,1,1,1.0,19.32,2,8.45,15,1,1,1.0,retry_now,1,5940.02
7463.98,network_error,upi,0.693,196,25,8,4,0.5,11.15,1,4.65,9,0,0,0.0,retry_later,1,7463.98
3027.03,network_error,card,0.699,236,16,5,5,1.0,41.77,0,11.47,15,1,0,0.0,request_alternative_payment,0,0.0
16150.74,insufficient_funds,upi,0.753,404,14,0,0,0.0,3.76,3,3.57,10,1,1,1.0,request_alternative_payment,1,16150.74
4036.06,insufficient_funds,card,0.924,213,11,0,0,0.0,35.4,4,12.98,0,0,0,0.0,request_card_update,0,0.0
3534.94,insufficient_funds,upi,0.791,310,15,2,2,1.0,30.15,0,17.03,2,1,1,1.0,request_card_update,0,0.0
7354.75,network_error,netbanking,0.941,102,15,0,0,0.0,59.29,2,50.07,4,1,1,1.0,retry_now,0,0.0
1150.54,expired_card,upi,0.926,678,15,0,0,0.0,7.68,0,14.45,14,2,2,1.0,request_card_update,1,1150.54
2656.5,insufficient_funds,card,0.882,916,24,1,1,1.0,2.96,1,47.06,15,2,2,1.0,retry_now,1,2656.5
10960.48,network_error,card,0.727,845,11,2,2,1.0,1.71,0,4.24,16,1,1,1.0,retry_later,1,10960.48
1245.45,network_error,upi,0.929,396,18,1,1,1.0,27.49,1,14.76,1,2,2,1.0,retry_now,1,1245.45
12225.17,expired_card,card,0.598,524,20,9,5,0.5555555555555556,10.82,1,13.14,11,0,0,0.0,request_alternative_payment,0,0.0
16749.14,card_declined,wallet,0.937,661,18,1,1,1.0,32.53,0,2.26,5,0,0,0.0,retry_later,1,16749.14
3720.56,insufficient_funds,netbanking,0.869,231,11,2,2,1.0,16.06,1,1.9,10,0,0,0.0,retry_now,1,3720.56
6314.75,network_error,card,0.843,512,17,3,3,1.0,0.66,1,23.02,18,4,4,1.0,request_card_update,0,0.0
12239.98,network_error,netbanking,0.953,432,19,0,0,0.0,21.53,1,17.91,14,0,0,0.0,request_card_update,1,12239.98
3441.84,network_error,card,0.88,279,23,1,1,1.0,2.55,0,23.44,4,0,0,0.0,request_card_update,1,3441.84
10010.74,expired_card,card,0.791,478,8,0,0,0.0,13.76,0,41.75,9,1,0,0.0,request_alternative_payment,0,0.0
2922.73,card_declined,wallet,0.856,190,19,0,0,0.0,65.34,1,10.38,19,0,0,0.0,retry_later,1,2922.73
3412.2,network_error,netbanking,0.607,301,22,9,4,0.4444444444444444,35.67,0,1.57,17,1,1,1.0,request_alternative_payment,1,3412.2
2637.86,insufficient_funds,upi,0.588,587,18,12,10,0.8333333333333334,9.7,3,5.88,22,2,1,0.5,retry_later,1,2637.86
6576.85,card_declined,netbanking,0.906,335,22,1,1,1.0,14.99,2,1.01,12,1,1,1.0,request_alternative_payment,0,0.0
12626.69,insufficient_funds,card,0.731,439,19,2,2,1.0,7.62,1,19.85,11,1,1,1.0,request_card_update,1,12626.69
4315.22,insufficient_funds,upi,0.689,488,20,6,5,0.8333333333333334,0.5,0,21.58,1,0,0,0.0,request_card_update,1,4315.22
1808.39,insufficient_funds,wallet,0.914,516,12,0,0,0.0,16.26,1,1.24,6,2,2,1.0,request_alternative_payment,1,1808.39
2102.81,network_error,netbanking,0.903,505,16,3,3,1.0,6.41,0,19.02,7,0,0,0.0,request_card_update,1,2102.81
6855.95,expired_card,card,0.917,387,22,0,0,0.0,43.74,0,34.78,8,0,0,0.0,retry_later,0,0.0
21861.59,insufficient_funds,card,0.572,1194,22,9,5,0.5555555555555556,2.69,1,8.31,4,2,2,1.0,retry_later,1,21861.59
6851.16,card_declined,netbanking,0.942,322,23,2,2,1.0,8.77,2,36.16,11,3,3,1.0,retry_later,1,6851.16
3669.01,insufficient_funds,card,0.929,937,15,1,0,0.0,16.43,2,25.7,14,1,1,1.0,retry_later,1,3669.01
9229.32,card_declined,wallet,0.87,669,19,1,1,1.0,7.2,1,8.2,18,1,1,1.0,request_alternative_payment,1,9229.32
4128.19,insufficient_funds,card,0.774,274,20,7,5,0.7142857142857143,5.99,2,67.83,6,1,1,1.0,request_card_update,0,0.0
3694.37,card_declined,card,0.977,374,14,0,0,0.0,11.92,0,5.49,13,2,2,1.0,retry_later,1,3694.37
2322.56,expired_card,card,0.737,407,13,4,3,0.75,34.09,0,9.61,15,1,0,0.0,retry_later,0,0.0
15428.2,card_declined,upi,0.686,124,17,5,3,0.6,32.95,0,10.48,17,2,1,0.5,request_alternative_payment,1,15428.2
655.78,network_error,card,0.693,308,16,4,3,0.75,27.39,0,6.94,1,2,2,1.0,retry_now,1,655.78
9466.18,network_error,card,0.935,955,16,1,1,1.0,1.56,1,7.39,4,1,1,1.0,retry_now,1,9466.18
3450.23,insufficient_funds,wallet,0.924,341,24,1,1,1.0,35.54,3,28.36,16,0,0,0.0,retry_later,1,3450.23
3600.83,insufficient_funds,card,0.808,545,16,4,3,0.75,13.63,1,5.8,19,2,1,0.5,retry_later,1,3600.83
19361.57,insufficient_funds,upi,0.641,490,14,6,2,0.3333333333333333,50.13,0,4.97,5,2,0,0.0,retry_later,0,0.0
2823.94,card_declined,card,0.821,629,19,2,2,1.0,9.58,1,7.05,19,0,0,0.0,request_card_update,1,2823.94
2901.95,expired_card,upi,0.916,207,14,0,0,0.0,13.51,2,6.84,12,0,0,0.0,retry_later,0,0.0
4504.71,card_declined,upi,0.768,512,17,6,4,0.6666666666666666,9.49,3,6.08,20,2,0,0.0,request_card_update,1,4504.71
6962.34,card_declined,netbanking,0.94,655,16,2,2,1.0,52.71,1,6.59,10,1,1,1.0,request_alternative_payment,1,6962.34
3511.18,insufficient_funds,card,0.832,203,9,1,1,1.0,46.19,0,9.69,20,0,0,0.0,request_card_update,1,3511.18
1419.57,insufficient_funds,upi,0.957,378,13,1,1,1.0,18.2,0,1.58,3,0,0,0.0,retry_now,1,1419.57
2501.47,expired_card,card,0.834,214,16,3,3,1.0,14.93,3,11.0,16,1,1,1.0,request_alternative_payment,0,0.0
13936.41,insufficient_funds,upi,0.873,662,28,4,4,1.0,1.74,1,26.1,17,1,1,1.0,request_card_update,1,13936.41
5308.23,network_error,card,0.98,306,18,1,1,1.0,1.76,0,70.06,4,3,3,1.0,retry_now,1,5308.23
7172.88,insufficient_funds,upi,0.802,376,15,3,2,0.6666666666666666,16.28,0,0.25,22,3,3,1.0,request_card_update,1,7172.88
4056.42,insufficient_funds,card,0.566,402,12,7,6,0.8571428571428571,0.5,1,64.88,12,1,1,1.0,request_alternative_payment,1,4056.42
2950.1,insufficient_funds,netbanking,0.892,938,14,3,3,1.0,71.6,1,9.62,14,1,1,1.0,request_card_update,1,2950.1
19134.51,expired_card,card,0.773,226,19,3,2,0.6666666666666666,20.85,1,18.72,11,1,1,1.0,retry_now,1,19134.51
4301.16,insufficient_funds,upi,0.733,568,10,3,2,0.6666666666666666,31.66,0,4.83,12,1,1,1.0,request_alternative_payment,1,4301.16
